craft_element_id,craft_uid,sitecore_item_id,section,entry_type,slug,craft_uri
9028310,a62c628b-3460-4d71-aec1-2e0ff91a6a43,0d54fe29-033f-4414-b72f-6f6f6540c724,quizzes,quizzes,blue-pure-quiz,quizzes/blue-pure-quiz
401809,9447addc-7f63-462e-9289-d84f7baf7a96,6ddf0a09-b4df-491d-97e8-bdad786d5c7f,quizzes,quizzes,body-sprays-quiz,quizzes/body-sprays-quiz
80359,db82b470-1c8b-4b3f-b964-01f5faf36d2d,0be2a2a0-199f-4cbe-832b-1c803447fac9,quizzes,quizzes,brand-quiz,quizzes/brand-quiz
24369826,5210c384-785a-4cd2-a9ea-2b258e877d32,2b82881c-692e-480e-a085-a970d67254ba,quizzes,quizzes,ceramics-quiz,quizzes/ceramics-quiz
23141164,e5721ecc-74f9-42bd-922f-b6200551f44d,2cd6f7fd-2620-46a0-a805-d3f494c31848,quizzes,quizzes,cubeo-quiz,quizzes/cubeo-quiz
24544488,62af2a5a-9019-47b3-95b0-68c285edfa2e,e982e04a-f723-4f09-8794-a748e58f97ec,quizzes,quizzes,dice-quiz,quizzes/dice-quiz
24405516,46434069-5d7a-4089-8816-ddfa8c1fd7cd,3ad406f8-7031-4c02-9b30-b1101144eafe,quizzes,quizzes,essence-crafted-lever-quiz,quizzes/essence-crafted-lever-quiz
23802615,15d4b816-36b1-45b9-8420-8b86f6f95f0b,7695c0d2-d79b-4b82-8e79-d2fe95ad8469,quizzes,quizzes,everstream-quiz,quizzes/everstream-quiz
11899907,cb3d783f-c05a-4d8c-81a8-dc97d9a06caf,350a0335-cb52-4395-b04f-8d27340f6990,quizzes,quizzes,filtration-technologies-quiz,quizzes/filtration-technologies-quiz
21515797,19b2ec7c-567f-40ff-923e-db7a5ca1359f,7cc419e8-81bd-4df9-80a9-ed74a0b10b1c,quizzes,quizzes,grohe-colours-surfaces-quiz,quizzes/grohe-colours-surfaces-quiz
21604558,25d8f5f6-dbaa-4e25-b466-a607561fa1c3,08ed014e-bc36-462c-870c-4afa99cd8630,quizzes,quizzes,installation-systems-quiz,quizzes/installation-systems-quiz
23677616,b63fb450-5903-4dd5-9a9b-71be3aaa8669,f6501a56-d593-4f48-99fc-58f29646ec00,quizzes,quizzes,ish-2025-quiz,quizzes/ish-2025-quiz
24453480,47847c7c-993c-44bf-aa90-d49f213c77cb,e7c93efb-ab0e-44a7-9175-17ba954c5caf,quizzes,quizzes,plus-quiz,quizzes/plus-quiz
23789399,c58a16f8-ee31-40aa-b87e-938215044246,f2da8aa5-a958-4673-883e-63b9d02fc45c,quizzes,quizzes,purefoam-quiz,quizzes/purefoam-quiz
8814082,df7dfcb9-efc1-474c-88f9-ba5cb595e032,fc4c82ff-61b7-43c8-b2fc-c056ec0d017f,quizzes,quizzes,quickglue-quiz,quizzes/quickglue-quiz
23145553,cd5d482c-ca9c-4f1e-adb6-ec69e54fba72,273ecfa6-5bcd-4c47-85fb-c746f774b6be,quizzes,quizzes,rainshower-aqua-pure-quiz,quizzes/rainshower-aqua-pure-quiz
24478635,16b1654b-e5f8-43ba-8998-fb90646883f8,f5397132-aa98-47c0-bc49-6693ee4edeb0,quizzes,quizzes,rapido-shower-frame-heat-recovery-quiz,quizzes/rapido-shower-frame-heat-recovery-quiz
22333856,dc53cc54-5a30-4f75-8b6e-077523473fcc,396ea840-27af-4af6-8f74-0eed7a9b1742,quizzes,quizzes,rapido-shower-frame-quiz,quizzes/rapido-shower-frame-quiz
16536165,2ef5140a-c504-4816-988a-82de15aee02c,be7a623f-3849-4d1c-93c0-0d5430bd8a7d,quizzes,quizzes,rapido-smartbox-quiz,quizzes/rapido-smartbox-quiz
23300732,ac273b39-609b-4998-a9e8-c0fec87865ea,5c201ffe-d6a7-4098-a5f5-21aee264bb65,quizzes,quizzes,sensia-pro-quiz,quizzes/sensia-pro-quiz
16798307,142111cc-131c-4b72-8a9f-39a3e6eb27aa,ca1c19f7-0ebd-4341-8da2-8eb05dc67ba4,quizzes,quizzes,smartcontrol-quiz,quizzes/smartcontrol-quiz
16543734,3bc7075c-cf28-483a-867a-2dc37e760141,5168dc56-bf84-4928-90d2-19bc68387065,quizzes,quizzes,tempesta-110-quiz,quizzes/tempesta-110-quiz
24671880,006abc48-2402-41cd-9281-177167b01cf8,23ce68a8-d6b5-4958-8d22-84d571dbbc82,quizzes,quizzes,watersystems-quiz,quizzes/watersystems-quiz
1664610,1994a9cc-71d8-4ddd-8fc4-8fc36f0f4e67,d8c04a4e-c57a-42ef-986b-0ba0a94e88cb,termsOfUse,termsOfUse,terms-of-use,terms-of-use
7044,fb3bd795-49bd-417c-9723-24f14e23a378,3dba05bd-8dd4-4994-9247-5003534b432d,trainings,trainings,alle-komponenten,playlists/alle-komponenten
92027,b5a4b184-7c0c-4719-934f-7f6da83f9645,32b7d075-64b8-4174-bc41-71b1370e5004,trainings,trainings,allure-compact-training,playlists/allure-compact-training
35481,73b39660-8671-4a68-b30c-21e76e6f818e,1cf05213-0d6a-43c1-8a73-a2a3525358cb,trainings,trainings,allure-design,playlists/allure-design
38780,5c17ee6c-7cb8-4f2e-b1cc-5657eac3e88c,cd642d41-dcf5-4030-b68a-5a472266ffb2,trainings,trainings,allure-features,playlists/allure-features
24342618,83dd7d32-45b1-48bb-9a08-961e6d8992ee,1bba1f0c-78ed-43c0-826f-debc24a86cb8,trainings,trainings,allure-gravity-design,playlists/allure-gravity-design
24344604,05f09f31-0d82-4434-b913-ec6ec7838996,55c1096e-0c27-4ecd-a5b5-b0f0f251403b,trainings,trainings,allure-gravity-features-benefits,playlists/allure-gravity-features-benefits
24346291,45917da7-12eb-4c82-9752-8205c55607b9,64e7c580-330e-407a-ac80-c3f2463f9367,trainings,trainings,allure-gravity-product-range-customization,playlists/allure-gravity-product-range-customization
24361644,1b594014-cb6a-4880-bdfc-3a71119d5bec,55adde89-3d1d-4b1b-b8c3-e709968c7741,trainings,trainings,allure-gravity-sales-support,playlists/allure-gravity-sales-support
71670,4fa2fab2-b593-4375-bf35-ac2649b874b4,a0362b17-d593-4c7f-8fe0-8f4216deaef9,trainings,trainings,allure-introduction,playlists/allure-introduction
57252,872164c2-9a3d-4278-85df-001a2566cb95,85d1962a-d833-4025-9fc8-0b06122a31fa,trainings,trainings,allure-product-range,playlists/allure-product-range
71869,72d57897-0789-4652-b034-8b24bd1a51a5,8363dbd4-b97f-4748-9fee-e0b119dce404,trainings,trainings,allure-summary-outlook,playlists/allure-summary-outlook
8638914,50caa120-2c76-4144-83a7-ceb52adb1b1f,cb1ddb9b-a3f9-42e8-a0ec-d81630d13178,trainings,trainings,atrio-design,playlists/atrio-design
8651377,2c0a5051-95c3-453a-96e7-8593b1f05781,c2c84fbc-4aba-4f13-902c-b5b6376c6cc2,trainings,trainings,atrio-features,playlists/atrio-features
8627859,c56e85ae-0523-4e0d-89d1-fbc63647284f,bfdf1342-e14e-4305-8f1f-0873c3957c63,trainings,trainings,atrio-introduction,playlists/atrio-introduction
8722527,071703ba-054c-4854-ae3b-e757d015b8eb,df8a3c6c-1cd5-4f38-912d-03013cbe9bc7,trainings,trainings,atrio-matching-products,playlists/atrio-matching-products
8693798,0bfe8618-bb2a-4f49-b69d-7390b89db1eb,63bf35d6-30a7-45c5-810a-e20ba320982c,trainings,trainings,atrio-private-collection,playlists/atrio-private-collection
8657063,d533d12b-ab1a-42d1-91f0-ebb2c661c0e2,11fda600-8c10-4a89-9e15-21852aff7625,trainings,trainings,atrio-product-range,playlists/atrio-product-range
8735835,fd0c1444-6660-402a-9ee4-73b319f8d702,b425866a-c830-4457-8b36-798dfbebf1f3,trainings,trainings,atrio-summary-outlook,playlists/atrio-summary-outlook
530745,34801520-ed2e-4d2f-b53a-14610b824dc6,e07afd9c-82d2-4db6-8b2a-b4a2d466a8a5,trainings,trainings,bau-cosmo-e-1-preparation-tools,playlists/bau-cosmo-e-1-preparation-tools
532616,2349f5f6-f2cf-40c7-9fa3-b1ef70d3853f,0b243b19-e3c0-4b04-b556-de461d031889,trainings,trainings,bau-cosmo-e-2-installing-the-tap,playlists/bau-cosmo-e-2-installing-the-tap
543229,bd79af3f-8fcb-4d77-aad6-5d634188d46e,f9a7f234-fd15-4a1a-b9e8-63fbbe329927,trainings,trainings,bau-cosmo-e-automatic-flush,playlists/bau-cosmo-e-automatic-flush
545860,0e5384b6-5dfd-4880-a432-b09ff7005428,8f236515-7d8a-46cb-bcdc-bf4d78517af7,trainings,trainings,bau-cosmo-e-battery-status,playlists/bau-cosmo-e-battery-status
545794,7daabb80-9d80-4232-90b5-0f826e93011c,065febfb-e141-4d71-a7e6-5df57ff53d2d,trainings,trainings,bau-cosmo-e-bau-cosmopolitan-e-overview,playlists/bau-cosmo-e-bau-cosmopolitan-e-overview
536016,aee84b06-ae13-4976-8662-4b6436417b81,1546a792-30dc-4910-9ca1-103cdfafcb73,trainings,trainings,bau-cosmo-e-choosing-your-way-to-operate-the-settings,playlists/bau-cosmo-e-choosing-your-way-to-operate-the-settings
543991,95fd06fd-07ce-40e2-a991-bf1ba47ae729,d44c4a7e-4340-44dd-8754-aba10f9fcedf,trainings,trainings,bau-cosmo-e-cleaning-mode,playlists/bau-cosmo-e-cleaning-mode
542953,8a492302-1140-43b6-8586-d7a872e142c1,944aedd8-c09f-4c0c-809b-68f63d27abec,trainings,trainings,bau-cosmo-e-detection-area,playlists/bau-cosmo-e-detection-area
548588,7e42fd69-c0d4-425d-bc3c-80e49fab1fa2,37e1b7a1-1537-4d5d-8064-b6c300daba5e,trainings,trainings,bau-cosmo-e-key-benefits-of-bau-cosmopolitan-e,playlists/bau-cosmo-e-key-benefits-of-bau-cosmopolitan-e
540448,841e9180-0d06-4402-9d1e-05b3b683ac69,7b1705f3-b222-4a7e-8919-86fa9a0942e1,trainings,trainings,bau-cosmo-e-maximum-running-time,playlists/bau-cosmo-e-maximum-running-time
550035,88a9693a-72d2-4e0c-a6e8-c31da4b4737b,a3886b77-76a8-4768-b0fb-f2ae1b4f8708,trainings,trainings,bau-cosmo-e-multiple-functions,playlists/bau-cosmo-e-multiple-functions
556943,3efe49ff-8ac8-4cb3-8253-20cbb8b9e5d3,fbc5b56f-6072-43fb-a589-e63c2025be7c,trainings,trainings,bau-cosmo-e-preset-programmes,playlists/bau-cosmo-e-preset-programmes
542360,22e62d63-f2eb-4057-a048-c01281f6c1bc,5e3df370-6133-4d67-bb61-20b4c5060fe3,trainings,trainings,bau-cosmo-e-running-time-after-last-detection,playlists/bau-cosmo-e-running-time-after-last-detection
536818,d33ce559-495c-478e-9baf-a360332df973,b95d4e47-0036-49f0-a3de-ca24604c00da,trainings,trainings,bau-cosmo-e-selecting-a-predefined-programme,playlists/bau-cosmo-e-selecting-a-predefined-programme
538980,fc2fed06-4042-4491-8fe9-000e96e67553,440b432a-2fb3-45e5-90a3-ad8832ebda05,trainings,trainings,bau-cosmo-e-the-need-for-touchless,playlists/bau-cosmo-e-the-need-for-touchless
548410,59f07fb6-4aa1-45a2-9433-60eeb9a359b2,ac2bb550-0f31-4cb5-8129-b7b638965daa,trainings,trainings,bau-cosmo-e-thermal-disinfection,playlists/bau-cosmo-e-thermal-disinfection
554518,3150fa59-a8e7-4930-bfe3-9fe2b1e7abca,6a4dcc22-d7ac-4ce4-af0d-45355e14de40,trainings,trainings,bau-cosmo-e-usage-data,playlists/bau-cosmo-e-usage-data
539491,1f9a5428-e022-4b91-837a-f6dbf17c5ce9,ca399625-3371-48b8-95dc-13fbfd53f275,trainings,trainings,bau-cosmo-e-user-profiles,playlists/bau-cosmo-e-user-profiles
1570557,8e390713-83a2-467a-bd43-921a71c3b3fb,2a295024-4f0c-4d44-87c5-e76adefae1a9,trainings,trainings,blue-home-unbottled-water,playlists/blue-home-unbottled-water
8995064,69e474ad-2bce-4550-aab2-9c3d50f34196,c22ee869-60e4-4083-8364-cf57101c8a21,trainings,trainings,blue-pure-1-unboxing-tools,playlists/blue-pure-1-unboxing-tools
8999691,27d9e4b7-2515-497b-a6d5-1acace9dd4f7,8ffd2030-1683-41b2-88e9-06c7f06a6c3b,trainings,trainings,blue-pure-2-installing-the-tap,playlists/blue-pure-2-installing-the-tap
9011388,2150a016-d40a-47b8-9ad8-6158cc79d5c3,3ed38a41-53c7-452b-a562-f9b2aa34ba52,trainings,trainings,blue-pure-3-installing-the-reverse-osmosis-filtration-system,playlists/blue-pure-3-installing-the-reverse-osmosis-filtration-system
9017119,5db10700-446f-4a05-941f-0e3b7f286a8c,c93ff5f4-7c66-43f5-b9ff-b8871bbdfa03,trainings,trainings,blue-pure-4-testing,playlists/blue-pure-4-testing
9025575,9d656449-5d27-4fe1-a0f1-06c88620936d,eb7ce59c-92d5-4c19-8572-18477430bd37,trainings,trainings,blue-pure-5-handover,playlists/blue-pure-5-handover
9026055,abb0b6f7-e8e5-49ab-a881-adb5b74451cb,bf21fad7-f1e7-4e48-88a1-ba31a1319f83,trainings,trainings,blue-pure-6-replace-the-filter-cartridges,playlists/blue-pure-6-replace-the-filter-cartridges
8903910,189475eb-7673-457f-81bc-984c66ba9534,a20ea740-0df4-4901-ac61-a0c1784ee3d3,trainings,trainings,blue-pure-design,playlists/blue-pure-design
8924927,a18f92cd-da05-4af3-af3d-86687455d995,8cc82f50-f2fe-41e4-b6f3-a0f8dca9e63d,trainings,trainings,blue-pure-features,playlists/blue-pure-features
9028687,6edc98d9-07ab-4f69-aadc-657d501638e7,d0ca2e4f-4d6d-4ef5-975a-ee17e8303928,trainings,trainings,blue-pure-installation-af-1-unboxing-tools,playlists/blue-pure-installation-af-1-unboxing-tools
9033536,0f849763-7496-44b6-9cad-108c6a66a2c4,c4d55ea1-08cc-4cc4-87c9-25a12cb053c1,trainings,trainings,blue-pure-installation-af-2-installing-the-tap,playlists/blue-pure-installation-af-2-installing-the-tap
9042428,47261682-9afe-4e4e-997d-da458a0748fa,cafa836b-60dd-460f-8bcd-d40b765ec339,trainings,trainings,blue-pure-installation-af-3-installing-the-filtration-system,playlists/blue-pure-installation-af-3-installing-the-filtration-system
9047153,c53005ac-4360-40e4-aa4d-eb2773874e13,32396cc9-d9d9-4a73-83e8-b382c39b4ebb,trainings,trainings,blue-pure-installation-af-4-setting-testing,playlists/blue-pure-installation-af-4-setting-testing
9049700,5d155638-422b-4593-b858-77fa261cba62,bbd09658-29fb-4861-bd2b-46274e94fce5,trainings,trainings,blue-pure-installation-af-5-handover,playlists/blue-pure-installation-af-5-handover
9050353,71e57836-6042-4b7f-9930-388740676446,d9bea92b-40c7-44fb-9eb4-c580c7b70261,trainings,trainings,blue-pure-installation-af-6-replace-the-filter-cartridges,playlists/blue-pure-installation-af-6-replace-the-filter-cartridges
8922114,26766bc8-13aa-40a6-8a4b-c90201b6cedd,850083f0-722f-443b-a3a4-8247771e50fa,trainings,trainings,blue-pure-introduction,playlists/blue-pure-introduction
8903782,4c273f1e-e7dc-4574-80c7-bece6046b6e0,e2f1a580-4ae4-404c-9079-95c81cedf82d,trainings,trainings,blue-pure-matching-products,playlists/blue-pure-matching-products
8916766,8b513143-dd48-4a8f-b850-cee44e63adba,4ae071b6-4019-429e-9a35-9753cc39b09c,trainings,trainings,blue-pure-product-range,playlists/blue-pure-product-range
8928807,8c5804ca-8357-40e5-81d7-e3e60e9256d9,fb8df6a5-808b-466d-801b-94b07cba377f,trainings,trainings,blue-pure-selling,playlists/blue-pure-selling
8916769,02759105-0826-45f3-8aad-35cf6ae27042,aaa99a01-1f2f-45b3-8673-6f5015da44a5,trainings,trainings,blue-pure-summary-outlook,playlists/blue-pure-summary-outlook
339925,466daa27-a4f0-4826-9a07-16ff30bc3603,269c48e2-e91d-45ab-ba08-b7164e055303,trainings,trainings,body-sprays-1-rough-in-box-installation,playlists/body-sprays-1-rough-in-box-installation
340057,da6fe7e4-926a-4335-841e-16a546a7e3f3,831da248-50d2-471e-a84f-b65298301a8a,trainings,trainings,body-sprays-2-preparing-final-assembly,playlists/body-sprays-2-preparing-final-assembly
340414,207d61fb-06ee-46ca-adf3-21148788a6ee,b773f455-e9cd-4037-93c4-6d579f28d5cc,trainings,trainings,body-sprays-3-adjusting-installation-body,playlists/body-sprays-3-adjusting-installation-body
340561,1ca98e9c-2abd-43c2-8137-b2862d57bd4f,f4930f70-34d3-43ed-9367-01f78f779021,trainings,trainings,body-sprays-4-mounting-the-body-sprays,playlists/body-sprays-4-mounting-the-body-sprays
340693,50afb084-f92a-4883-88cd-6941430b5a52,b699ffc7-904a-412e-a293-db5ffa191ca6,trainings,trainings,body-sprays-5-testing-completion,playlists/body-sprays-5-testing-completion
225433,a7f8fa13-f1e8-4021-ae60-62dfb7f6795b,5e19d322-92f2-4f1c-a48f-cf3baabc3206,trainings,trainings,body-sprays-compact-training,playlists/body-sprays-compact-training
224459,a40ebd06-98bc-40b3-a0e8-226a3c3e6fc8,eda75fde-762d-4506-a323-b7cf4203c99f,trainings,trainings,body-sprays-conclusion,playlists/body-sprays-conclusion
337910,d4b23e51-6a41-4e53-a668-0ab2f4897311,79c42cfe-39c8-4c31-aecc-591b3580e357,trainings,trainings,body-sprays-design,playlists/body-sprays-design
336908,05d5635c-b505-4f11-8ed8-7bd3e97830ba,ce049aba-25fe-4163-a71e-2df09534eafc,trainings,trainings,body-sprays-features,playlists/body-sprays-features
336209,ddfeb93d-3577-44ed-b1d3-55a1785c3aeb,7f09fe11-b995-4cd0-969f-65326da0f382,trainings,trainings,body-sprays-introduction,playlists/body-sprays-introduction
354752,c372d8f8-aceb-4574-bee0-26cc13343f5f,d847a899-e2fc-46e2-bf9f-c3d8ab4ec4cb,trainings,trainings,body-sprays-matching-products,playlists/body-sprays-matching-products
338709,ac5fd665-5998-4872-8f9d-59e82d6616a1,c997633f-7ff7-4e52-8589-958c521d155e,trainings,trainings,body-sprays-preparation-tools,playlists/body-sprays-preparation-tools
209724,b0031c34-622a-44c2-9596-f9f799ee0b26,4dd8303b-658e-468f-a6cd-697e02da389b,trainings,trainings,body-sprays-summary-outlook,playlists/body-sprays-summary-outlook
24504881,e55a1b82-f8a0-4d32-8a78-07967f5a5149,e2acac0b-f61a-41a6-84c8-d0524f652772,trainings,trainings,br1-clear-communication,playlists/br1-clear-communication
24510136,5831f43c-fa64-4f50-8615-2c810b4c17b8,db30165e-103c-4586-8346-f3437d798960,trainings,trainings,br1-everything-hidden-in-one-box,playlists/br1-everything-hidden-in-one-box
24507393,4d9b1419-70bd-473f-b304-6174a2ef570b,33acfeb6-acb4-4585-9c3a-5f4b34bde538,trainings,trainings,br1-high-art-of-engineering-in-a-minimalist-design,playlists/br1-high-art-of-engineering-in-a-minimalist-design
24517718,60b7463f-ba10-4e2b-984e-4896420249cc,5a8577a5-e280-44b9-b7e5-1c5f8ba6841e,trainings,trainings,br1-installation-carrying-out-the-handover,playlists/br1-installation-carrying-out-the-handover
24516774,367b16ef-9bd5-4216-9221-6644b752f874,701fa65c-e00a-4efe-bcce-9fa384b7a3ab,trainings,trainings,br1-installation-connecting-the-system-to-the-grohe-watersystems-app,playlists/br1-installation-connecting-the-system-to-the-grohe-watersystems-app
24516317,fba713a9-a19d-48df-aaaa-f6e15174ad4b,5e3abef9-7e8b-4bf3-bd83-fa91223fb5af,trainings,trainings,br1-installation-installing-the-consumables,playlists/br1-installation-installing-the-consumables
24515681,448348bb-6e09-496a-9cc6-c645b1884a89,03017cd6-2002-4765-ad12-2bc12fb6b64f,trainings,trainings,br1-installation-installing-the-distributor-box,playlists/br1-installation-installing-the-distributor-box
24515268,2342b25e-135a-46dd-a6b2-52b636ed1032,a753297e-fd0d-49c4-acc1-4a4502dcefb6,trainings,trainings,br1-installation-installing-the-tap,playlists/br1-installation-installing-the-tap
24516120,328c6262-6dd0-4479-91e4-0bfce51e8fb6,534ebdd4-6ccf-4ef1-8c34-6e1d7b67cd47,trainings,trainings,br1-installation-installing-the-undersink-device,playlists/br1-installation-installing-the-undersink-device
24513986,8f5a3c78-7103-4abf-a748-c4f6fbf75418,0b2c28c2-6ee3-445a-b353-22eebcab2390,trainings,trainings,br1-installation-preparation-tools,playlists/br1-installation-preparation-tools
24517923,1267ed24-0ebb-45a7-8842-349487893130,a1438c89-253f-4242-8c6b-d2ab74610647,trainings,trainings,br1-maintenance-cleaning-the-grohe-blue-red-in-one,playlists/br1-maintenance-cleaning-the-grohe-blue-red-in-one
24512350,139508e7-e5a1-41ac-b943-e0baee403f28,0c5f402d-372a-458c-bc8a-04ee76038990,trainings,trainings,br1-more-convenience-and-easy-operation,playlists/br1-more-convenience-and-easy-operation
24503544,60ac7553-980d-415e-976c-69e7927fc5b4,b91b136e-85a1-4843-85d4-8e2c0d11e896,trainings,trainings,br1-one-for-all,playlists/br1-one-for-all
87994,f8573a07-d928-49c0-a559-6239395498e0,1ec5d245-1d2f-4ebb-b8b6-ec3778612a74,trainings,trainings,brand-introduction,playlists/brand-introduction
88066,aaf6f2c3-02a4-4498-86db-7b014e363561,9f0a31c0-c047-405a-a004-4e93f11c46b1,trainings,trainings,brand-mission,playlists/brand-mission
89041,2fe016b6-6bb1-4edf-aa52-13898c91de17,92db3724-e110-4275-8a1e-41260237b293,trainings,trainings,brand-product-range,playlists/brand-product-range
645986,3a81de8b-fb7c-4960-aadf-33884d44ab43,aab0efda-9d8a-46ae-8d0d-1ec20956b366,trainings,trainings,brand-product-range-2,playlists/brand-product-range-2
88208,0f7d43d8-e231-4f7c-9f95-53ae8f5c7fca,245d754e-b743-48da-96d6-7465f3e490b9,trainings,trainings,brand-story,playlists/brand-story
89169,eb0ca979-5908-4278-bfbf-7534da990ac4,ff723ba0-4f22-48ec-b3a0-50333552bab0,trainings,trainings,brand-summary-outlook,playlists/brand-summary-outlook
2050759,a681a23a-635b-47ca-8ace-ecf552d32f80,0e28aabd-fc02-43e1-9a1a-d35cd59ca7e6,trainings,trainings,companion-acquire-new-knowledge,playlists/companion-acquire-new-knowledge
2056208,63353ea5-c3e8-4125-a1d7-56dd7727096f,46e5db72-3fb1-47c4-9eea-2fd00a786394,trainings,trainings,companion-find-installation-maintenance-support,playlists/companion-find-installation-maintenance-support
2054691,8615c666-f525-46b1-8cbe-5101f69912fe,f48c559e-a373-4329-925c-7b141062eb32,trainings,trainings,companion-present-products-to-customers,playlists/companion-present-products-to-customers
2052945,6caa5996-64ef-4e21-b277-c8386c25bfe4,b0c0a375-afa2-4e24-8e6c-9aa5608c5228,trainings,trainings,companion-search-for-content-on-demand,playlists/companion-search-for-content-on-demand
424089,a1de109f-b781-4787-8d07-324a66f6e0ee,c96d9a9d-88c7-4e55-8d56-8278050923fb,trainings,trainings,creating-a-consistent-bathroom-experience-with-grohe,playlists/creating-a-consistent-bathroom-experience-with-grohe
23057962,0857bae0-2ed9-4d91-87ca-6308af6aa948,5e263495-949d-4b22-ba06-b772d7d7acce,trainings,trainings,cubeo-design-product-range,playlists/cubeo-design-product-range
23073799,1d18aef1-0583-4066-8ce4-b2c9cab80780,0204438d-bfc8-4937-9d58-71ed9e2e3156,trainings,trainings,cubeo-features-benefits,playlists/cubeo-features-benefits
23077043,129c859c-367e-4b71-8eb8-b45019c1f5d7,c1969e68-9d22-4cfa-b7dc-103ba9019524,trainings,trainings,cubeo-matching-products,playlists/cubeo-matching-products
24523945,bdf2f758-9dab-47a3-a6a5-40b30fcadfcd,8cc33a71-8573-4a40-8e46-317c72ac58b5,trainings,trainings,dice-features-benefits,playlists/dice-features-benefits
24526003,c0afcfd8-24a5-4653-9b43-54936ca75114,98d1b7a9-e009-41bb-bef6-8ceeff48b0dd,trainings,trainings,dice-product-range-matching-products,playlists/dice-product-range-matching-products
24575459,726043d6-8c61-4e11-a234-b8acf0b6fbb3,b7215f9f-007c-416c-948b-404a35918c6d,trainings,trainings,dice-sales-support,playlists/dice-sales-support
24400621,26218e9b-c984-4ed3-9a1d-ea94c2c92f24,779205be-bb39-4286-84cb-161c979a0b6b,trainings,trainings,essence-crafted-lever-product-information,playlists/essence-crafted-lever-product-information
8833025,a6cc280f-bcfc-44d4-990f-8d9d028ba2e0,0479976f-46e6-40d1-bece-fa7405fb94c7,trainings,trainings,euphoria-bigger-is-better,playlists/euphoria-bigger-is-better
8837176,684e0827-ae9b-42cb-8995-cab489ec8ad3,002c88f6-7b94-4298-896b-5d408bf2f42f,trainings,trainings,euphoria-common-features,playlists/euphoria-common-features
8851688,b722b422-fb06-4ffd-95b6-acdb6456eb00,0f6a973e-620f-4917-bbd9-820f5da5ec0d,trainings,trainings,euphoria-grohtherm-smartcontrol,playlists/euphoria-grohtherm-smartcontrol
8878231,6f7e877d-8f69-477d-a90b-a2ef3b527905,70038dd2-a6d5-4105-96c6-9220d27c5507,trainings,trainings,euphoria-installation-10-installing-safestop-plus,playlists/euphoria-installation-10-installing-safestop-plus
8878396,800df4ae-7efb-4d74-a4fa-21f7cc13f8f9,4e711e13-3fb2-42dc-b675-eb7918a3abcd,trainings,trainings,euphoria-installation-11-handover,playlists/euphoria-installation-11-handover
8871161,e8046673-c02b-4366-9d6f-a2a3377823fe,6261797a-2e90-4f1b-b286-1a7c8d4e9a24,trainings,trainings,euphoria-installation-1-unboxing-tools,playlists/euphoria-installation-1-unboxing-tools
8873078,8c7a1299-ed82-4508-8904-42988d3877b4,4ec870fd-c18c-4385-b098-6b841567bed0,trainings,trainings,euphoria-installation-2-installing-the-water-connection,playlists/euphoria-installation-2-installing-the-water-connection
8874501,26295e43-93e6-437f-8cd4-52566927e80f,26591461-03e2-4e6d-9d79-39ff35f1acd7,trainings,trainings,euphoria-installation-3-installing-the-thermostat,playlists/euphoria-installation-3-installing-the-thermostat
8874669,cc68ca57-36a0-441d-92c7-5957e45d19e5,8107bba6-b6e8-45d8-bbf0-8bdde73e6455,trainings,trainings,euphoria-installation-4-preassembling-the-shower-rail,playlists/euphoria-installation-4-preassembling-the-shower-rail
8875081,bf83053b-7bbe-4f90-9064-3f34fc07d301,053757e2-003f-44c1-9335-c2f44a395e6e,trainings,trainings,euphoria-installation-5-mounting-the-shower-rail,playlists/euphoria-installation-5-mounting-the-shower-rail
8877487,eec2f965-c0ce-4583-b697-266eb0aad157,66ba1ac5-dbad-4a97-a7b0-61171be1a5ec,trainings,trainings,euphoria-installation-6-installing-the-head-shower,playlists/euphoria-installation-6-installing-the-head-shower
8877640,4d6522fb-77e1-46b3-989c-51a26718e6e3,23f5c1a1-0f1e-4cf7-a134-462e46d1ab13,trainings,trainings,euphoria-installation-7-connecting-the-hand-shower,playlists/euphoria-installation-7-connecting-the-hand-shower
8877793,11eff4f5-ba18-4045-b64c-a0f6f23b3ea1,469b925d-a90f-4b7f-a4f6-b76b3df29109,trainings,trainings,euphoria-installation-8-testing-the-shower,playlists/euphoria-installation-8-testing-the-shower
8878078,96a51046-a067-4dcd-943d-009ee24a1216,653f6aa0-4f9b-413d-8f07-16191768a84b,trainings,trainings,euphoria-installation-9-calibrating-the-water-temperature,playlists/euphoria-installation-9-calibrating-the-water-temperature
8853948,3d4d6c76-75f5-42f6-84cc-dd146f559048,cf2a909f-a08d-4db6-b9d0-d75957fb0dca,trainings,trainings,euphoria-introducing-euphoria-smartcontrol-system-260,playlists/euphoria-introducing-euphoria-smartcontrol-system-260
8855183,f18c1eef-8146-42df-b754-e6d9de364131,32859f7e-85d3-42f6-843c-08c45d0097c7,trainings,trainings,euphoria-introducing-euphoria-smartcontrol-system-310,playlists/euphoria-introducing-euphoria-smartcontrol-system-310
8840318,03db6d9b-5f8b-4f24-86ab-429c5fa0bc44,6cc966a3-0e2e-43e5-ae63-97b97692f50e,trainings,trainings,euphoria-introducing-euphoria-system-260,playlists/euphoria-introducing-euphoria-system-260
